id,code,short_name,full_name,country,date1,date2,url
rail_company_3013,3013,UED,UED Uckermärkische Eisenbahn Dienstleistungs GmbH,DE,28/03/2019,01/04/2019,https://www.ued-prenzlau.de/
rail_company_3014,3014,DFG SpA,Del Fungo Giera SpA,,,,
rail_company_3015,3015,BYB,BayernBahn Betriebsgesellschaft mbH,DE,10/11/2003,15/01/2004,http://bayernbahn.de/
rail_company_3016,3016,evb,EVB Elbe-Weser GmbH,DE,08/01/2004,15/01/2004,http://www.evb-elbe-weser.de/
rail_company_3017,3017,CBB,Centralbahn AG,CH,26/01/2004,03/03/2004,http://www.centralbahn.ch
rail_company_3018,3018,THI,Thalys International,BE,30/06/1999,30/06/1999,http://www.thalys.com/
rail_company_3019,3019,GFR,Grup Feroviar Român SA,RO,15/03/2004,17/05/2004,http://gfr.ro/
rail_company_3020,3020,HGK,Häfen und Güterverkehr Köln AG,DE,09/01/2004,17/05/2004,http://www.hgk.de/
rail_company_3021,3021,EUROGATE Rail Hungary Zrt,EUROGATE Rail Hungary Szolgáltató Zártkörűen Működő,,,,
rail_company_3022,3022,SNCC,Société Nationale des Chemins de Fer du Congo,CD,12/05/2004,17/05/2004,http://sncc.cd/
rail_company_3023,3023,STLB,Steiermärkische Landesbahnen,AT,13/05/2004,17/05/2004,http://stlb.at/
rail_company_3024,3024,MMV,Magyar Magánvasút Zrt.,HU,29/06/2004,14/09/2004,http://www.mmv.hu/
rail_company_3025,3025,A-Train AB,A-Train AB,SE,01/07/2004,14/09/2004,http://arlandaexpress.com/
rail_company_3027,3027,Länstrafiken,Länstrafiken i Norrbotten AB,SE,10/08/2004,14/09/2004,https://ltnbd.se/
rail_company_3028,3028,Narvik,Visit Narvik,NO,16/08/2004,14/09/2004,http://ofotbanen.no/
rail_company_3029,3029,Viking Line,Viking Line Abp,FI,19/08/2004,14/09/2004,https://www.vikingline.com/
rail_company_3030,3030,GVG,Georg Verkehrsorganisation GmbH,DE,30/06/1999,30/06/1999,http://berlin-night-express.com/
rail_company_3031,3031,J.P.F.T.,Joopar Passenger & Freight Trains co.,IR,14/07/2004,14/09/2004,http://www.joopar.com/
rail_company_3032,3032,KTI,Közlekedéstudományi Intézet,HU,27/05/2004,14/09/2004,https://vpe.kti.hu/
rail_company_3033,3033,QR,Queensland Rail,,,,
rail_company_3034,3034,SLB,Salzburger Lokalbahn AG,,,,
rail_company_3035,3035,MBS,Montafonerbahn AG,AT,28/07/2004,14/09/2004,http://montafonerbahn.at/
rail_company_3036,3036,GKB,Graz-Köflacher Bahn und Busbetrieb GmbH,AT,24/08/2004,14/09/2004,http://www.gkb.at/
rail_company_3037,3037,ZV,Zillertaler Verkehrsbetriebe AG,AT,30/08/2004,14/09/2004,http://www.zillertalbahn.at/
rail_company_3039,3039,WLC,Wiener Lokalbahnen Cargo GmbH,AT,13/08/2004,14/09/2004,http://www.wlb.at/
rail_company_3041,3041,REG-Eurail,Rail Europe Group Inc,US,04/03/2003,15/01/2004,http://www.raileurope.com/
rail_company_3042,3042,RE4A-Eurail,Rail Europe 4A SNC,FR,07/03/2003,15/01/2004,
rail_company_3043,3043,Treinreiswinkel,Treinreiswinkel B.V.,NL,10/02/2005,08/03/2005,http://www.treinreiswinkel.nl/
rail_company_3044,3044,CIT-Eurail,International Transport Srl,,,,
rail_company_3045,3045,ACP-Eurail,ACP Marketing Canada Inc.,CA,22/05/2003,15/01/2004,http://www.acpmarketing.net/
rail_company_3046,3046,GTA-Eurail,Gullivers Travel Associates,,,,
rail_company_3047,3047,FLC-Eurail,Flight Centre Ltd,,,,
rail_company_3048,3048,STA Travel,STA Travel International Ltd,GB,05/08/2015,18/10/2015,http://www.statravel.fr/
rail_company_3049,3049,StL Scand,Stena Line Scandinavia AB,,,,
rail_company_3050,3050,Vy Tag,Vy Tag AB,SE,27/08/2004,14/09/2004,http://www.tagkompaniet.se/
rail_company_3051,3051,Snälltåget,Snälltåget AB,SE,27/08/2004,14/09/2004,https://www.snalltaget.se
rail_company_3052,3052,LCR,Low Cost Rail SA,ES,27/03/2019,28/03/2019,http://www.lcrail.com
rail_company_3053,3053,Softrans,Softrans Srl,RO,12/05/2004,14/09/2004,http://www.softrans.ro/
rail_company_3054,3054,Locon,Locon Logistik & Consulting AG,DE,30/11/2004,17/12/2004,http://locon-ag.de/
rail_company_3055,3055,MEG,Mitteldeutsche Eisenbahn GmbH,DE,03/12/2004,17/12/2004,http://www.meg-bahn.de/
rail_company_3056,3056,SŽDS,"Slovenská železničná dopravná spoločnosť, a.s.",SK,13/10/2004,24/11/2004,http://www.szds.sk/
rail_company_3057,3057,BMRC,Bulmarket Rail cargo Ltd,BG,22/11/2004,13/12/2004,http://bulmarket.bg/
rail_company_3058,3058,IGE GmbH & Co.KG,Internationale Gesellschaft für Eisenbahnverkehr,DE,10/12/2004,22/12/2004,http://bahntouristik.de/
rail_company_3059,3059,EH Güterverkehr,EH Güterverkehr GmbH,DE,13/12/2004,23/12/2004,http://www.eisenbahn-und-haefen-gmbh.de/
rail_company_3060,3060,VTR Rail,VTR Rail B.V.,NL,27/03/2019,29/03/2019,
rail_company_3061,3061,Valkeakosken kaupunki,Valkeakosken  kaupunki,FI,27/03/2019,28/03/2019,www.valkeakoski.fi
rail_company_3062,3062,ATTICA Group International lines,Blue Star Ferries Maritimes S.A. & Co Joint Venture.,GR,30/06/1999,30/06/1999,http://www.attica-group.com/
rail_company_3063,3063,RTS,RTS Rail Transport Service GmbH,AT,23/12/2004,23/12/2004,http://www.rts-rail.com/
rail_company_3064,3064,ATTICA Group Domestic lines,Blue Star Ferries Maritimes S.A. & Co Joint Venture,GR,26/03/2021,01/04/2021,http://www.attica-group.com/
rail_company_3066,3066,Seafrance,Seafrance,,,,
rail_company_3067,3067,RLG,Regionalverkehr Ruhr-Lippe GmbH,DE,22/12/2004,10/01/2005,http://rlg-online.de/
rail_company_3068,3068,WLE,Westfälische Landes-Eisenbahn GmbH,DE,22/12/2004,10/01/2005,http://wle-online.de/
rail_company_3069,3069,RVM,Regionalverkehr Münsterland GmbH,DE,22/12/2004,10/01/2005,http://rvm-online.de/
rail_company_3070,3070,MWB,Mittelweserbahn GmbH,DE,27/01/2005,11/02/2005,http://www.mittelweserbahn.de/
rail_company_3071,3071,D-EVG,Eifelbahn Verkehrsgesellschaft mbH,DE,11/04/2005,20/06/2005,http://www.zugtouren.de/
rail_company_3072,3072,VPS,Verkehrsbetriebe Peine-Salzgitter GmbH,DE,18/05/2005,20/06/2005,http://www.vps-bahn.de/
rail_company_3073,3073,RHEB,Rheinhessische Eisenbahn GmbH,,,,
rail_company_3074,3074,AS,Aktsiaselts Spacecom,EE,27/05/2005,17/06/2005,http://www.spacecom.ee/
rail_company_3075,3075,JLT,"Region Jönköpings län, Jönköpings länstrafik",SE,11/04/2016,11/04/2016,https://jlt.se/
rail_company_3076,3076,Transdev,Transdev GmbH,DE,20/06/2005,06/07/2005,www.transdev.de
rail_company_3077,3077,WGT,Westgate Transport OÜ,EE,13/07/2005,22/09/2005,
rail_company_3079,3079,CISALPINO,Cisalpino AG,,,,
rail_company_3080,3080,LOKORAIL,"LOKORAIL, a.s.",SK,15/02/2006,06/03/2006,http://lokorail.sk/
rail_company_3081,3081,ERS Railways,ERS Railways B.V.,NL,02/11/2005,21/11/2005,http://www.ersrail.nl/
rail_company_3083,3083,TIM Rail,Tim Rail Eisenbahngesellschaft mbH,,,,
rail_company_3084,3084,HTRSN,HTRS Nederland BV,,,,
rail_company_3085,3085,CER HU,"CER Hungary Central European Railway Transport, Trading",,,,
rail_company_3086,3086,DBV-ITL,"DBV-ITL, s.r.o.",CZ,27/06/2006,11/08/2006,www.dbv-itl.cz
rail_company_3087,3087,BASF SE,BASF Societas Europaea,DE,03/07/2006,11/07/2006,http://www.basf.com/
rail_company_3088,3088,SNCB,SNCB Holding Belgium National Railways,,,,
rail_company_3089,3089,Freightliner,Freightliner PL Spółka z o.o.,PL,20/07/2006,20/07/2006,http://www.freightliner.pl/
rail_company_3090,3090,HUPAC S.p.A,Hupac SpA,IT,28/07/2006,21/08/2006,http://www.hupac.com/
rail_company_3091,3091,GATX,GATX Rail Poland Spólka z o.o.,,,,
rail_company_3093,3093,ITL,ITL Eisenbahngesellschaft mbH,DE,11/08/2006,31/08/2006,http://itl-dresden.de/
rail_company_3094,3094,TSS,"Traťová strojní společnost, a.s.",CZ,26/09/2006,15/01/2007,http://www.tssas.cz/
rail_company_3095,3095,Arriva,Arriva Nederland,NL,20/10/2006,15/11/2006,http://www.arriva.nl/
rail_company_3096,3096,DBCCH,DB Cargo Schweiz GmbH,CH,17/11/2006,23/11/2006,http://ch.dbcargo.com/
rail_company_3098,3098,BRC,Bulgarian Railway Company AD,BG,06/02/2007,16/02/2007,http://www.brc-bg.com/
rail_company_3099,3099,Rail4Captrain,Rail4Captrain GmbH,,,,
rail_company_3100,3100,DBCPL,DB Cargo Polska Spółka Akcyjna,PL,20/04/2007,24/04/2007,http://pl.dbcargo.com/
rail_company_3101,3101,Viamont,Viamont a.s.,,,,
rail_company_3103,3103,Koltar,Grupa Azoty  KOLTAR Sp. z o.o.,PL,29/05/2007,01/09/2007,http://koltar.grupaazoty.com/
rail_company_3105,3105,ORLEN Kolej,ORLEN Kolej Spółka z o.o.,PL,14/06/2007,01/09/2007,https://kolej.orlen.pl/pl
rail_company_3106,3106,BARTER,BARTER S.A.,PL,23/01/2014,11/02/2014,
rail_company_3107,3107,PSZ,"Prvá Slovenská železnicná, a.s.",SK,01/09/2007,13/09/2007,http://www.sped-trans.sk/
rail_company_3108,3108,"LogServ,",Logistik Service GmbH..,,,,
rail_company_3109,3109,FTIA,Finnish Transport  Infrastructure Agency,FI,04/09/2007,04/09/2009,http://ftia.fi/
rail_company_3110,3110,CEMET,CEMET S.A,,,,
rail_company_3111,3111,TC,Transchem Spółka z o.o.,PL,18/10/2007,18/10/2007,http://www.transchem.com.pl/
rail_company_3112,3112,BRKS,Bratislavská regionálna kolajová spolocnost,,,,
rail_company_3113,3113,Rail Polska,Rail Polska Sp. z o.o.,PL,06/12/2007,06/12/2007,http://www.railpolska.pl/
rail_company_3114,3114,CTL Logistics GmbH,CTL Logistics GmbH,DE,14/12/2007,19/12/2007,"http://www.ctl.pl/en/218,ctl-logistics-gmbh.html"
rail_company_3115,3115,UNIDO,ORLEN Unipetrol Doprava s.r.o.,CZ,15/01/2008,18/01/2008,http://www.orlenunipetroldoprava.cz
rail_company_3116,3116,"RCO,",RCO Spólka Akcyjna,,,,
rail_company_3117,3117,RC-CF TRANS,SC. RC-CF Trans SRL. BRASOV,RO,27/02/2008,10/03/2008,http://www.rccf.ro/
rail_company_3118,3118,AG EMS,Aktien-Gesellschaft 'EMS',DE,10/04/2008,17/04/2008,http://www.ag-ems.de/
rail_company_3119,3119,Masped Rail Cargo Zrt.,Masped Rail Cargo Magánvasút Zrt.,,,,
rail_company_3120,3120,BOBO Corporation,"BOBO Vehicle Repair, Industrial, Trading and Supplier",,,,
rail_company_3121,3121,RSCO,Rolling Stock Company S.A.,RO,14/05/2008,14/05/2008,http://www.rsco.ro/
rail_company_3123,3123,Eurocom,Eurocom Zrt.,,,,
rail_company_3124,3124,TRAIN HUNGARY Kft.,TRAIN HUNGARY Magánvasút Kft.,HU,16/06/2008,25/07/2008,http://www.trainhungary.hu/
rail_company_3125,3125,RM LINES,"RM LINES, a.s.",CZ,07/08/2008,14/08/2008,
rail_company_3126,3126,Öresundtåg,"Skånetrafiken, Region Skåne",SE,02/09/2008,03/09/2008,http://www.skanetrafiken.se/
rail_company_3127,3127,HSL,HSL Logistik GmbH,DE,20/10/2008,20/10/2008,http://www.hsl-logistic.com/
rail_company_3128,3128,INRAIL,INRAIL S.p.A.,IT,22/10/2008,28/10/2008,http://www.inrail.it/
rail_company_3129,3129,CTL Logistics,CTL Logistics Spółka z o.o.,PL,24/09/2008,28/10/2008,http://www.ctl.pl/
rail_company_3130,3130,AS GoRail,AS GoRail,EE,03/11/2008,03/11/2008,http://www.gorail.ee/
rail_company_3131,3131,PMTLU,Pol-Miedź Trans Spółka z o.o.,PL,22/10/2008,06/11/2008,http://pmtrans.pl/
rail_company_3132,3132,CTV,SC Cargo Trans Vagon SA,RO,14/11/2008,14/11/2008,http://www.tts-group.ro/
rail_company_3133,3133,PKPCI HU,PKP CARGO INTERNATIONAL HU Zrt.,HU,21/10/2008,14/11/2008,www.pkpcargointernational.com
rail_company_3134,3134,RR,Regio Rail,,,,
rail_company_3135,3135,HanseCom,HanseCom GmbH,DE,08/01/2009,15/01/2009,http://www.hansecom.com/
rail_company_3136,3136,PPMT Sp. z o.o. w Gdańsku,Pomorskie Przedsiębiorstwo Mechaniczno-Torowe Sp. z o.o.,,,,
rail_company_3137,3137,Mávépcell,Mávépcell Mély-Magas-és Vasútépíto Kft.,,,,
rail_company_3138,3138,RCC-IT,Rail Cargo Carrier - Italy s.r.l.,IT,23/01/2009,23/01/2009,http://www.railcargocarrier.com/
rail_company_3139,3139,UTC AD,Unitranscom AD,BG,25/02/2009,17/03/2009,
rail_company_3140,3140,LEG,LEG Leipziger Eisenbahnverkehrsgesellschaft mbH,DE,27/02/2009,17/03/2009,http://www.leipziger-eisenbahn.de/
rail_company_3141,3141,SNCB - NS Reizigers,SNCB Passengers International & NS Reizigers,BE,27/03/2009,14/04/2009,
rail_company_3142,3142,IDS CARGO,IDS CARGO a.s.,CZ,20/04/2009,29/04/2009,http://www.ids-cargo.cz/
rail_company_3143,3143,Europorte France,Europorte France,FR,13/05/2009,18/05/2009,http://www.europorte.com/
rail_company_3144,3144,STK,STK S.A.,PL,13/05/2009,18/05/2009,http://www.stk.wroc.pl/
rail_company_3145,3145,PKPCI,PKP CARGO INTERNATIONAL a.s.,CZ,14/05/2009,18/05/2009,www.pkpcargointernational.com
rail_company_3146,3146,DBCRO,Deutsche Bahn Cargo Romania SRL,RO,25/05/2009,29/05/2009,http://ro.dbcargo.com/
rail_company_3147,3147,EXSK,"Express Group, a.s.",SK,26/05/2009,29/05/2009,http://www.expressgroup.sk/
rail_company_3148,3148,ODOS,"Ostravská dopravní společnost, a.s.",CZ,04/06/2009,09/06/2009,http://www.odos.cz/
rail_company_3149,3149,SPRINGMASTER,SPRINGMASTER,ZA,26/06/2009,26/06/2009,http://www.springmaster.co.za/
rail_company_3150,3150,PCC Intermodal S.A.,PCC Intermodal Spółka Akcyjna,PL,15/04/2009,06/07/2009,http://www.pccintermodal.pl/
rail_company_3151,3151,KM,'Koleje Mazowieckie-KM' Sp. z o.o.,PL,10/07/2009,10/07/2009,http://www.mazowieckie.com.pl/
rail_company_3152,3152,AMEH Trans,ArcelorMittal Eisenhüttenstadt Transport GmbH,DE,10/07/2009,10/07/2009,http://www.arcelormittal-ehst.com/
rail_company_3153,3153,WIENER LINIEN,WIENER LINIEN GmbH & Co KG,AT,14/07/2009,24/07/2009,http://www.wienerlinien.at/
rail_company_3154,3154,UTZ,SC UNICOM TRANZIT SA,RO,04/08/2009,01/09/2009,http://www.unicom-group.ro/unifer/
rail_company_3155,3155,RVF,Regio-Verkehrsverbund Freiburg GmbH,DE,13/08/2009,01/09/2009,http://www.rvf.de/
rail_company_3156,3156,ZIK,Zakład Inżynierii Kolejowej Sp. z o. o.,PL,08/10/2009,09/10/2009,http://www.ziksandomierz.pl/
rail_company_3157,3157,LM,Lokomotion Gesellschaft für Schienentraktion mbH,DE,16/11/2009,16/11/2009,http://www.lokomotion-rail.de/
rail_company_3158,3158,RTC,Rail Traction Company SpA,IT,17/11/2009,09/12/2009,http://www.railtraction.it/
rail_company_3159,3159,LFP PERTHUS,Linea FiguerasPerpignan SA,ES,25/11/2009,09/12/2009,http://www.lfpperthus.com/
rail_company_3160,3160,LTE SK,LTE Logistik a Transport Slovakia s.r.o.,SK,17/12/2009,17/12/2009,http://www.lte.at/en/LTE/LTE-SK.html
rail_company_3161,3161,LTE CZ,LTE Logistik a Transport Czechia s.r.o.,CZ,15/12/2009,06/01/2010,http://www.lte.at/en/LTE/LTE-CZ.html
rail_company_3162,3162,RCC-DE,Rail Cargo Carrier - Germany GmbH,DE,11/06/2019,06/01/2010,
rail_company_3163,3163,PoRha,Pohjois-Suomen Rautatieharrastajat ry,FI,05/01/2010,06/01/2010,http://www.elisanet.fi/porhaltaja/
rail_company_3164,3164,agilis V,agilis Verkehrsgesellschaft mbH & Co. KG,DE,04/01/2010,06/01/2010,https://www.agilis.de/
rail_company_3165,3165,ODEG,ODEG Ostdeutsche Eisenbahn GmbH,DE,04/01/2010,06/01/2010,http://www.odeg.info/
rail_company_3166,3166,TZD CZ,TCHAS ŽD s.r.o.,CZ,08/01/2010,18/01/2010,
rail_company_3167,3167,H-MTMG,MTMG Logisztikai Zrt.,HU,08/01/2010,18/01/2010,http://mtmgzrt.com/
rail_company_3168,3168,SMD,SLEZSKOMORAVSKÁ DRÁHA a.s.,CZ,06/01/2010,18/01/2010,http://slezskomoravskadraha.cz/
rail_company_3169,3169,BFL,BF Logistics s.r.o.,CZ,14/01/2010,18/01/2010,http://www.bfl.cz/
rail_company_3170,3170,ADT,Adria Transport d.o.o.,SI,08/01/2010,18/01/2010,http://www.adria-transport.com/
rail_company_3171,3171,LTB,LOKO TRANS s.r.o.,CZ,07/01/2010,18/01/2010,http://www.lokotrans.cz/
rail_company_3172,3172,CHT a.s.,Chládek & Tintěra a.s.,CZ,07/01/2010,19/01/2010,http://www.cht.cz/
rail_company_3173,3173,HVM1009 Oy,Höyryveturimatkat 1009 Oy,FI,05/01/2010,19/01/2010,http://www.hoyryveturimatkat1009.fi/
rail_company_3174,3174,T-R,TOMI-REMONT a.s.,CZ,06/01/2010,19/01/2010,http://www.tomi-remont.cz/
rail_company_3175,3175,SZD,Slezské zemské dráhy,,,,
rail_company_3176,3176,JARO,JARO Česká Skalice s.r.o.,CZ,25/01/2010,28/01/2010,http://www.jarocs.eu/
rail_company_3177,3177,Destia,Destia Rail Oy,FI,29/01/2010,01/02/2010,http://www.destia.fi/
rail_company_3178,3178,RNE,RailNetEurope,AT,01/02/2010,01/02/2010,http://www.rne.eu/
rail_company_3179,3179,RF,S.C. RAIL FORCE S.R.L.,RO,03/02/2010,05/02/2010,http://www.rccf.ro/
rail_company_3180,3180,CLIP Intermodal,CLIP Intermodal Sp. Z.o.o.,PL,27/03/2019,28/03/2019,http://clip-group.com/en/strona-glowna-en/
rail_company_3181,3181,TFG,SC TRANSFEROVIAR GRUP SA,RO,19/02/2010,01/03/2010,http://www.transferoviar.ro/
rail_company_3182,3182,N+N Litoměřice,"N+N - Konstrukce a dopravní stavby Litoměřice, s.r.o.",CZ,08/02/2010,01/03/2010,http://www.nanlitomerice.cz/
rail_company_3183,3183,PmHvy,Pieksämäen Höyryveturiyhdistys ry,FI,17/02/2010,01/03/2010,http://www.pmk-hoyryveturiyhdistys.fi/
rail_company_3184,3184,KMOY,Keitele-Museo Oy,FI,17/02/2010,01/03/2010,http://www.aanekoski.fi/vapaa-
rail_company_3185,3185,ROFERSPED,S.C. ROFERSPED S.A.,RO,22/02/2010,08/03/2010,http://www.rofersped.ro/
rail_company_3186,3186,Keyrail,Keyrail B.V.,,,,
rail_company_3187,3187,DBCFR,DB Cargo France SAS,FR,07/10/2005,21/08/2006,https://fr.dbcargo.com/rail-fr-fr
rail_company_3189,3189,ARV,"ARRIVA vlaky, s.r.o.",CZ,08/03/2010,08/03/2010,http://www.arriva.co.uk/arriva/cz/
rail_company_3190,3190,ŽICG AD-Podgorica,Željeznička infrastruktura Crne Gore AD-Podgorica,ME,21/04/2010,12/05/2010,http://www.zicg.me/
rail_company_3191,3191,HMVY,Haapamäen museoveturiyhdistys ry,FI,18/05/2010,07/06/2010,http://www.hmvy.fi/
rail_company_3192,3192,BCB,Bayerische CargoBahn GmbH,,,,
rail_company_3193,3193,TAE,Transalpin Eisenbahn AG,CH,22/06/2010,22/06/2010,https://www.captrain.de/basel.html
rail_company_3194,3194,RBB,Regiobahn Bitterfeld Berlin GmbH,DE,22/06/2010,22/06/2010,http://www.captrain.de/rbb.html
rail_company_3195,3195,CCW,Captrain Deutschland CargoWest GmbH,DE,23/06/2010,23/06/2010,http://www.captrain.de/twe.html
rail_company_3196,3196,SFL AB,Scandfibre Logistics AB,,,,
rail_company_3197,3197,VT,Västtrafik AB,SE,29/06/2010,30/06/2010,http://www.vasttrafik.se/
rail_company_3198,3198,EOS UPTRADE,EOS UPTRADE GmbH,DE,02/07/2010,09/07/2010,http://www.eos-uptrade.de/
rail_company_3199,3199,DE,Dortmunder Eisenbahn GmbH,DE,14/07/2010,19/07/2010,http://www.captrain.de/
rail_company_3200,3200,HTRS Süd,HTRS Süd GmbH,DE,23/07/2010,26/07/2010,http://www.husatransportation.com/
rail_company_3201,3201,MT,"METRANS, a.s.",CZ,23/07/2010,18/08/2010,http://www.metrans.cz/
rail_company_3202,3202,SSB AG,Stuttgarter Straßenbahnen AG,DE,25/08/2010,02/09/2010,http://www.ssb-ag.de/
rail_company_3203,3203,CR,Crossrail AG,CH,03/09/2010,20/09/2010,http://www.crossrail.ch/
rail_company_3204,3204,PMR,Porvoon Museorautatie ry,FI,09/06/2010,22/09/2010,http://www.porvoorail.net/
rail_company_3205,3205,EURORAIL,EURORAIL NV/SA,BE,24/09/2010,27/09/2010,http://www.eurorail.eu/
rail_company_3206,3206,RITAL,Rail Italia Srl,,,,
rail_company_3207,3207,MTR,METRANS Rail s.r.o.,CZ,08/10/2010,08/10/2010,http://www.metransrail.eu/
rail_company_3208,3208,HRAB,Hector Rail AB,SE,08/10/2010,08/10/2010,http://www.hectorrail.com/
rail_company_3209,3209,MTRD,METRANS Rail (Deutschland) GmbH,DE,10/10/2010,18/10/2010,http://www.metransrail.eu/
rail_company_3210,3210,VTR,S.C. Vest Trans Rail S.R.L.,RO,07/10/2010,18/10/2010,
rail_company_3211,3211,TSZO S.A.,Tabor Szynowy Opole Spółka Akcyjna,PL,11/10/2010,18/10/2010,http://taborszynowy.com.pl/
rail_company_3212,3212,KP,Kombinovani Prevoz d.o.o.,RS,26/10/2010,26/10/2010,http://www.kprevoz.co.rs/
rail_company_3213,3213,HVV,Hamburger Verkehrsverbund GmbH,DE,26/10/2010,04/11/2010,http://www.hvv.de/
rail_company_3214,3214,PNI SP. z o.o.,Przedsiębiorstwo Napraw Infrastruktury Spółka z,,,,
rail_company_3215,3215,LNFF,Lineas (FF),BE,16/11/2010,25/11/2010,http://www.lineas.be
rail_company_3216,3216,Trenitalia FR,Trenitalia France,FR,22/11/2010,25/11/2010,https://trenitalia.com/trenitalia-france/
rail_company_3217,3217,GTF,SC GRUP TRANSPORT FEROVIAR SA,RO,21/01/2011,31/01/2011,http://www.gfr.ro/
rail_company_3218,3218,JHMD,"Jindřichohradecké místní dráhy, a.s.",CZ,27/01/2011,31/01/2011,http://www.jhmd.cz/
rail_company_3219,3219,M.L.,MINOAN LINES S.A.,GR,26/01/2011,31/01/2011,http://www.minoan.gr/
rail_company_3220,3220,LINEASFR,LINEAS France,FR,28/01/2011,31/01/2011,https://lineas.net/
rail_company_3221,3221,CRO,Crossrail Italia Srl,IT,03/02/2011,03/02/2011,http://www.crossrail.it/
rail_company_3222,3222,MTD,"METRANS /Danubia/, a.s.",SK,10/02/2011,10/02/2011,http://www.metrans.eu/
rail_company_3223,3223,HSL Logistik,HSL Logistik B.V.,NL,17/02/2011,04/03/2011,http://www.hsl-logistic.nl/
rail_company_3224,3224,Strabag a.s.,Strabag Rail a.s.,CZ,01/03/2011,04/03/2011,http://strabagrail.cz/
rail_company_3225,3225,Baltic Rail,BALTIC PORT RAIL MUKRAN GmbH,DE,09/03/2011,16/03/2011,http://www.baltic-rail-mukran.com/
rail_company_3226,3226,LINZ LINIEN GmbH,LINZ LINIEN GmbH für öffentlichen Personenverkehr,AT,11/03/2011,16/03/2011,http://www.linzag.at/
rail_company_3227,3227,EPC,Europorte Channel,FR,07/02/2011,29/03/2011,http://www.europorte.com/
rail_company_3228,3228,MVA,Magyar Vasúti Áruszállító Kft.,HU,02/05/2011,09/05/2011,http://www.mvakft.hu/
rail_company_3229,3229,RNV GmbH,Rhein-Neckar-Verkehr GmbH,DE,10/05/2011,10/05/2011,http://www.rnv-online.de/
rail_company_3230,3230,Die Länderbahn,Die Länderbahn GmbH DLB,DE,16/05/2011,17/05/2011,http://www.vogtlandbahn.de/
rail_company_3231,3231,DBCHU,DB Cargo Hungária Kft.,HU,26/05/2011,27/05/2011,http://www.railion.hu/
rail_company_3232,3232,VTG GmbH,VTG Deutschland GmbH,,,,
rail_company_3233,3233,CPTF,CAPTRAIN France,FR,19/05/2011,04/07/2011,http://www.vfli.fr/
rail_company_3234,3234,DeltaRail,DeltaRail GmbH,DE,04/07/2011,18/07/2011,http://www.deltarail.de/
rail_company_3235,3235,PHU Lokomotiv Bronisław Plata,PHU Lokomotiv Bronisław Plata,PL,12/07/2011,18/07/2011,http://www.lokomotiv.net.pl/
rail_company_3236,3236,WESTbahn,WESTbahn Management GmbH,AT,12/08/2011,29/08/2011,https://westbahn.at/
